TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,payment type
432,2025-05-04,1174,2026,404,0.0,423.12,19.0,Cash
433,2025-05-04,1130,2057,401,3.0,1747.92,13.0,CreditCard
434,2025-05-04,1033,2065,404,3.0,0.0,14.0,Online
435,2025-05-04,1144,2007,404,2.0,933.42,10.0,CreditCard
436,2025-05-04,1185,2002,404,2.0,692.8,6.0,Cash
437,2025-05-04,1000,2095,402,0.0,0.0,12.0,CreditCard
438,2025-05-04,1011,2054,403,0.0,900.51,3.0,Cash
439,2025-05-04,1138,2007,401,3.0,2333.56,2.0,Cash
440,2025-05-04,1008,2036,404,1.0,196.18,11.0,CreditCard
441,2025-05-04,1196,2017,404,2.0,741.92,5.0,Cash
442,2025-05-04,1097,2057,404,3.0,436.98,8.0,Online
443,2025-05-04,1020,2087,402,2.0,637.28,15.0,CreditCard
444,2025-05-04,1030,2022,404,1.0,604.06,24.0,CreditCard
445,2025-05-04,1186,2028,401,0.0,2551.76,4.0,CreditCard
446,2025-05-04,1076,2059,404,3.0,1536.15,15.0,CreditCard
447,2025-05-04,1058,2031,404,2.0,0.0,8.0,CreditCard
448,2025-05-04,1039,2035,402,0.0,899.99,7.0,CreditCard
449,2025-05-04,1008,2084,404,0.0,845.55,3.0,Online
450,2025-05-04,1061,2026,401,0.0,423.12,1.0,CreditCard
451,2025-05-04,1152,2004,404,0.0,2781.75,25.0,Online
452,2025-05-04,1062,2094,401,3.0,1973.4,7.0,Online
453,2025-05-04,1112,2029,402,0.0,13.51,20.0,Cash
454,2025-05-04,1035,2064,403,1.0,0.0,4.0,CreditCard
455,2025-05-04,1187,2073,403,2.0,399.54,23.0,CreditCard
456,2025-05-04,1060,2038,402,1.0,3335.44,5.0,Online
457,2025-05-04,1105,2038,403,0.0,1853.02,16.0,CreditCard
459,2025-05-04,1142,2063,401,2.0,1325.9,14.0,CreditCard
460,2025-05-04,1164,2085,404,2.0,387.44,5.0,Cash
461,2025-05-04,1178,2053,404,1.0,1647.4,20.0,Cash
462,2025-05-04,1076,2048,402,3.0,1072.89,19.0,Online
463,2025-05-04,1061,2028,403,1.0,1148.29,11.0,Online
464,2025-05-04,1118,2007,404,3.0,1750.17,11.0,CreditCard
465,2025-05-04,1142,2067,402,3.0,1163.8,13.0,Cash
466,2025-05-04,1062,2032,402,2.0,756.48,8.0,CreditCard
467,2025-05-04,1165,2010,404,2.0,124.54,4.0,CreditCard
468,2025-05-04,1023,2068,402,0.0,2460.72,18.0,Cash
469,2025-05-04,1068,2048,401,0.0,715.26,13.0,CreditCard
470,2025-05-04,1048,2097,402,3.0,0.0,17.0,CreditCard
471,2025-05-04,1053,2042,403,0.0,167.61,14.0,Cash
472,2025-05-04,1054,2024,401,3.0,372.81,16.0,CreditCard
473,2025-05-04,1062,2089,402,3.0,1240.56,6.0,CreditCard
474,2025-05-04,1061,2070,403,2.0,27.34,2.0,Online
475,2025-05-04,1097,2059,403,2.0,0.0,14.0,Cash
476,2025-05-04,1066,2046,404,3.0,200.58,6.0,Online
477,2025-05-04,1025,2092,404,2.0,771.54,11.0,CreditCard
478,2025-05-04,1052,2047,403,3.0,334.98,21.0,Online
479,2025-05-04,1011,2072,402,1.0,756.54,24.0,Online
480,2025-05-04,1004,2033,404,2.0,0.0,13.0,Online
481,2025-05-04,1039,2025,403,1.0,503.32,4.0,CreditCard
482,2025-05-04,1097,2072,402,3.0,420.3,12.0,Online
483,2025-05-04,1140,2083,403,2.0,1843.58,3.0,CreditCard
484,2025-05-04,1195,2062,404,3.0,3096.8,0.0,CreditCard
485,2025-05-04,1043,2093,403,1.0,1360.69,12.0,CreditCard
486,2025-05-04,1035,2092,404,1.0,0.0,16.0,CreditCard
487,2025-05-04,1138,2082,401,0.0,533.2,19.0,CreditCard
488,2025-05-04,1019,2085,401,0.0,484.3,18.0,Cash
489,2025-05-04,1105,2017,402,0.0,1391.1,3.0,Online
491,2025-05-04,1129,2058,403,0.0,1333.5,14.0,Online
492,2025-05-04,1158,2081,404,3.0,2984.88,20.0,CreditCard
493,2025-05-04,1004,2000,404,0.0,2907.93,0.0,Online
494,2025-05-04,1004,2067,403,2.0,465.52,25.0,Cash
495,2025-05-04,1004,2064,404,1.0,1323.18,13.0,Online
496,2025-05-04,1027,2012,402,1.0,1121.74,17.0,Online
498,2025-05-04,1068,2050,401,2.0,0.0,5.0,CreditCard
499,2025-05-04,1103,2058,402,1.0,600.08,6.0,Online
500,2025-05-04,1076,2087,401,0.0,159.32,9.0,Cash
501,2025-05-04,1023,2051,404,3.0,351.96,3.0,CreditCard
502,2025-05-04,1141,2060,401,0.0,408.38,9.0,CreditCard
503,2025-05-04,1179,2021,401,3.0,835.41,10.0,Online
504,2025-05-04,1111,2082,403,0.0,0.0,17.0,CreditCard
505,2025-05-04,1135,2005,402,1.0,1157.71,10.0,CreditCard
506,2025-05-04,1177,2072,404,2.0,1008.72,22.0,Cash
507,2025-05-04,1011,2009,403,0.0,0.0,23.0,Cash
508,2025-05-04,1045,2040,401,1.0,31.09,5.0,CreditCard
509,2025-05-04,1150,2018,404,0.0,1084.52,21.0,CreditCard
510,2025-05-04,1076,2020,402,3.0,2254.98,25.0,Online
511,2025-05-04,1173,2069,403,3.0,232.39,22.0,Cash
512,2025-05-04,1193,2094,402,0.0,1480.05,25.0,CreditCard
513,2025-05-04,1128,2095,403,0.0,0.0,22.0,Cash
514,2025-05-04,1025,2055,402,0.0,107.88,8.0,CreditCard
515,2025-05-04,1087,2077,404,2.0,449.46,0.0,Online
516,2025-05-04,1007,2081,403,3.0,746.22,4.0,Online
517,2025-05-04,1125,2029,403,3.0,40.53,24.0,Online
518,2025-05-04,1110,2023,404,0.0,1879.08,5.0,Online
519,2025-05-04,1197,2079,403,1.0,855.49,15.0,CreditCard
520,2025-05-04,1182,2009,401,2.0,53.05,23.0,Online
521,2025-05-04,1039,2048,402,3.0,357.63,12.0,Online
522,2025-05-04,1081,2046,401,0.0,33.43,12.0,Online
523,2025-05-04,1001,2039,404,2.0,2343.46,11.0,CreditCard
524,2025-05-04,1194,2034,401,1.0,245.11,4.0,CreditCard
526,2025-05-04,1142,2071,404,0.0,615.16,20.0,Online
527,2025-05-04,1006,2011,403,0.0,1229.22,11.0,CreditCard
528,2025-05-04,1152,2076,403,3.0,2418.21,15.0,Online
529,2025-05-04,1003,2037,404,3.0,1440.56,14.0,CreditCard
530,2025-05-04,1199,2010,402,1.0,210.17,3.0,Cash
531,2025-05-04,1175,2048,402,1.0,965.6,14.0,Cash
532,2025-05-04,1068,2038,403,3.0,0.0,25.0,CreditCard
533,2025-05-04,1037,2008,402,3.0,266.36,19.0,CreditCard
534,2025-05-04,1070,2053,403,3.0,1830.45,17.0,Cash
535,2025-05-04,1005,2009,403,2.0,53.05,16.0,CreditCard
536,2025-05-04,1063,2092,404,1.0,867.98,18.0,Cash
537,2025-05-04,1117,2013,402,2.0,2244.86,8.0,CreditCard
538,2025-05-04,1001,2050,403,3.0,0.0,22.0,Cash
539,2025-05-04,1084,2056,403,3.0,1574.16,10.0,Online
540,2025-05-04,1166,2076,402,2.0,0.0,18.0,Online
541,2025-05-04,1082,2077,402,3.0,0.0,6.0,Cash
542,2025-05-04,1080,2022,404,2.0,1073.89,17.0,Cash
543,2025-05-04,1074,2094,404,1.0,444.02,12.0,CreditCard
544,2025-05-04,1083,2048,403,3.0,0.0,3.0,CreditCard
545,2025-05-04,1093,2014,402,1.0,221.67,1.0,Cash
546,2025-05-04,1174,2098,401,3.0,2723.58,23.0,CreditCard
547,2025-05-04,1181,2026,404,2.0,507.74,16.0,Cash
548,2025-05-04,1177,2008,404,3.0,332.95,4.0,CreditCard
549,2025-05-04,1035,2081,403,1.0,1343.2,17.0,Online
550,2025-05-04,1064,2084,402,3.0,845.55,4.0,Cash
551,2025-05-04,1096,2009,404,3.0,198.93,4.0,CreditCard
552,2025-05-04,1149,2051,404,0.0,0.0,15.0,Online
553,2025-05-04,1092,2089,401,0.0,827.04,12.0,CreditCard
554,2025-05-04,1196,2031,403,1.0,1526.31,10.0,Cash
555,2025-05-04,1165,2078,401,3.0,142.01,8.0,Cash
556,2025-05-04,1192,2042,404,0.0,1005.66,24.0,CreditCard
557,2025-05-04,1002,2012,403,1.0,560.87,11.0,Online
558,2025-05-04,1130,2095,402,3.0,1963.16,16.0,Cash
559,2025-05-04,1095,2050,404,1.0,168.1,14.0,Online
560,2025-05-04,1088,2003,404,0.0,385.18,25.0,Cash
561,2025-05-04,1075,2053,401,0.0,1830.45,0.0,Cash
562,2025-05-04,1186,2018,403,2.0,1301.42,11.0,Online
563,2025-05-04,1087,2058,402,3.0,2667.0,23.0,Cash
564,2025-05-04,1089,2060,401,3.0,408.38,13.0,CreditCard
565,2025-05-04,1184,2089,404,2.0,1984.9,20.0,Online
566,2025-05-04,1017,2038,401,0.0,0.0,17.0,Online
567,2025-05-04,1005,2043,401,1.0,786.1,11.0,CreditCard
568,2025-05-04,1189,2031,402,1.0,2035.08,17.0,Cash
569,2025-05-04,1084,2071,404,3.0,0.0,17.0,CreditCard
570,2025-05-04,1059,2051,402,1.0,527.94,2.0,CreditCard
571,2025-05-04,1163,2084,404,3.0,845.55,14.0,Online
572,2025-05-04,1007,2094,402,3.0,493.35,19.0,CreditCard
573,2025-05-04,1151,2054,404,0.0,0.0,7.0,Online
574,2025-05-04,1180,2027,402,2.0,0.0,6.0,Online
575,2025-05-04,1192,2090,401,0.0,286.56,6.0,Cash
576,2025-05-04,1137,2023,403,2.0,1503.26,0.0,CreditCard
577,2025-05-04,1050,2058,401,2.0,1066.8,22.0,CreditCard
578,2025-05-04,1171,2062,403,3.0,619.36,17.0,CreditCard
579,2025-05-04,1156,2050,401,2.0,0.0,0.0,Cash
580,2025-05-04,1090,2058,402,2.0,1066.8,16.0,Cash
581,2025-05-04,1157,2075,401,1.0,702.58,23.0,CreditCard
582,2025-05-04,1080,2015,402,2.0,1619.93,16.0,CreditCard
583,2025-05-04,1029,2023,403,1.0,0.0,1.0,Online
584,2025-05-04,1130,2049,404,1.0,845.86,25.0,CreditCard
585,2025-05-04,1147,2049,404,1.0,845.86,25.0,Online
586,2025-05-04,1124,2081,402,1.0,2686.39,6.0,CreditCard
587,2025-05-04,1125,2036,402,1.0,588.55,9.0,CreditCard
588,2025-05-04,1080,2057,401,2.0,699.17,5.0,Online
589,2025-05-04,1002,2062,402,1.0,1114.85,19.0,CreditCard
590,2025-05-04,1098,2071,404,3.0,1845.48,25.0,CreditCard
591,2025-05-04,1175,2062,404,3.0,1858.08,20.0,Online
592,2025-05-04,1125,2021,401,0.0,1670.82,11.0,Online
593,2025-05-04,1194,2028,403,0.0,637.94,12.0,Cash
594,2025-05-04,1070,2028,403,1.0,0.0,25.0,Online
595,2025-05-04,1199,2058,404,0.0,2667.0,11.0,CreditCard
596,2025-05-04,1146,2014,403,2.0,0.0,4.0,CreditCard
597,2025-05-04,1138,2096,401,3.0,2688.72,22.0,Online
598,2025-05-04,1139,2027,404,0.0,258.61,2.0,CreditCard
599,2025-05-04,1188,2083,402,2.0,1229.06,18.0,CreditCard
600,2025-05-04,1008,2057,403,2.0,699.17,14.0,Online
601,2025-05-04,1022,2056,401,1.0,2361.24,11.0,CreditCard
602,2025-05-04,1053,2094,403,3.0,493.35,25.0,Online
603,2025-05-04,1042,2078,402,1.0,127.81,2.0,Cash
604,2025-05-04,1052,2007,403,2.0,2333.56,5.0,Online
605,2025-05-04,1152,2068,402,2.0,656.19,8.0,Cash
606,2025-05-04,1180,2037,403,2.0,288.11,13.0,Online
607,2025-05-04,1131,2086,401,1.0,2414.07,24.0,CreditCard
608,2025-05-04,1192,2052,401,2.0,0.0,15.0,Online
609,2025-05-04,1167,2016,402,1.0,290.72,11.0,Online
610,2025-05-04,1037,2091,403,1.0,0.0,22.0,Cash
611,2025-05-04,1194,2086,404,3.0,0.0,8.0,Online
612,2025-05-04,1036,2073,403,3.0,1997.72,16.0,CreditCard
613,2025-05-04,1096,2057,401,0.0,1310.94,4.0,Cash
614,2025-05-04,1103,2065,403,2.0,376.27,6.0,CreditCard
615,2025-05-04,1116,2062,403,0.0,1238.72,15.0,CreditCard
616,2025-05-04,1198,2093,401,3.0,0.0,6.0,Online
617,2025-05-04,1162,2085,403,0.0,0.0,14.0,Cash
618,2025-05-04,1136,2050,402,3.0,933.9,11.0,CreditCard
619,2025-05-04,1054,2063,403,2.0,441.97,6.0,Cash
621,2025-05-04,1087,2087,401,0.0,637.28,0.0,CreditCard
622,2025-05-04,1025,2080,404,0.0,3329.04,20.0,Online
623,2025-05-04,1031,2020,404,3.0,1127.49,2.0,Cash
624,2025-05-04,1000,2054,402,1.0,1620.92,13.0,Online
625,2025-05-04,1166,2038,402,2.0,2223.62,8.0,Cash
626,2025-05-04,1023,2083,403,2.0,1229.06,9.0,Cash
627,2025-05-04,1021,2047,402,0.0,1674.9,1.0,Cash
629,2025-05-04,1109,2083,401,0.0,768.16,7.0,Online
630,2025-05-04,1000,2027,404,0.0,517.22,9.0,Cash
631,2025-05-04,1033,2075,402,3.0,780.64,10.0,CreditCard
632,2025-05-04,1002,2001,403,0.0,824.7,1.0,Online
634,2025-05-04,1018,2029,404,0.0,27.02,10.0,Online
635,2025-05-04,1187,2013,401,2.0,2993.15,25.0,Cash
636,2025-05-04,1094,2038,402,3.0,926.51,7.0,Online
637,2025-05-04,1198,2096,402,1.0,1814.89,18.0,Cash
638,2025-05-04,1017,2067,401,1.0,523.71,6.0,Cash
639,2025-05-04,1112,2044,402,1.0,560.47,18.0,Cash
640,2025-05-04,1105,2078,404,1.0,383.43,12.0,Online
641,2025-05-04,1022,2012,402,0.0,623.19,8.0,CreditCard
642,2025-05-04,1150,2093,404,2.0,1814.26,9.0,Online
643,2025-05-04,1109,2040,402,1.0,31.09,22.0,Cash
644,2025-05-04,1070,2082,401,1.0,719.82,12.0,Online
645,2025-05-04,1141,2076,403,0.0,3224.28,13.0,Cash
646,2025-05-04,1168,2038,402,1.0,1667.72,22.0,Online
647,2025-05-04,1191,2050,403,0.0,560.34,15.0,Online
648,2025-05-04,1005,2030,404,3.0,679.88,23.0,Online
649,2025-05-04,1028,2030,404,0.0,509.91,16.0,Online
650,2025-05-04,1135,2001,403,2.0,989.64,1.0,CreditCard
651,2025-05-04,1033,2049,404,2.0,751.87,24.0,Cash
652,2025-05-04,1139,2087,402,3.0,0.0,8.0,Cash
653,2025-05-04,1197,2009,401,0.0,265.24,17.0,Cash
654,2025-05-04,1003,2033,402,0.0,836.25,14.0,Cash
655,2025-05-04,1015,2050,403,3.0,560.34,20.0,Online
656,2025-05-04,1108,2089,404,0.0,413.52,10.0,CreditCard
657,2025-05-04,1163,2068,402,2.0,3280.96,11.0,Cash
658,2025-05-04,1021,2039,401,1.0,878.8,15.0,CreditCard
659,2025-05-04,1039,2068,403,3.0,2460.72,25.0,Online
660,2025-05-04,1150,2081,401,2.0,1193.95,5.0,CreditCard
661,2025-05-04,1178,2055,402,0.0,53.94,4.0,Cash
662,2025-05-04,1062,2011,404,0.0,0.0,6.0,Cash
663,2025-05-04,1116,2078,401,2.0,0.0,22.0,CreditCard
664,2025-05-04,1170,2094,402,0.0,986.7,7.0,CreditCard
665,2025-05-04,1003,2090,402,0.0,143.28,13.0,Cash
666,2025-05-04,1041,2063,403,2.0,1325.9,7.0,Online
667,2025-05-04,1042,2047,402,2.0,803.95,25.0,CreditCard
668,2025-05-04,1187,2015,401,2.0,0.0,19.0,CreditCard
669,2025-05-04,1109,2034,401,2.0,326.81,5.0,CreditCard
670,2025-05-04,1182,2073,401,3.0,499.43,24.0,Cash
671,2025-05-04,1116,2065,403,0.0,470.34,16.0,Cash
672,2025-05-04,1127,2072,402,2.0,1008.72,12.0,Online
673,2025-05-04,1040,2032,401,0.0,0.0,1.0,CreditCard
674,2025-05-04,1058,2094,401,0.0,493.35,1.0,CreditCard
675,2025-05-04,1003,2031,401,3.0,1695.9,11.0,Cash
676,2025-05-04,1093,2049,402,1.0,1691.71,9.0,Cash
677,2025-05-04,1009,2070,404,1.0,30.76,3.0,CreditCard
678,2025-05-04,1082,2031,404,2.0,452.24,7.0,CreditCard
679,2025-05-04,1069,2009,403,0.0,0.0,2.0,Online
680,2025-05-04,1128,2086,401,1.0,804.69,7.0,Cash
681,2025-05-04,1057,2066,401,3.0,1548.18,16.0,Cash
682,2025-05-04,1017,2059,403,2.0,409.64,7.0,Online
683,2025-05-04,1083,2011,404,0.0,1638.96,6.0,Online
684,2025-05-04,1094,2025,403,2.0,223.7,2.0,Cash
686,2025-05-04,1094,2075,404,1.0,702.58,9.0,Cash
687,2025-05-04,1187,2069,402,1.0,627.45,9.0,Cash
688,2025-05-04,1001,2052,401,1.0,0.0,23.0,CreditCard
689,2025-05-04,1138,2044,401,2.0,166.06,8.0,Online
690,2025-05-04,1000,2097,404,2.0,1347.36,15.0,Cash
691,2025-05-04,1026,2026,402,3.0,211.56,16.0,Cash
692,2025-05-04,1125,2007,402,2.0,933.42,0.0,Online
693,2025-05-04,1023,2005,402,3.0,1286.34,17.0,CreditCard
694,2025-05-04,1179,2047,404,0.0,669.96,14.0,CreditCard
695,2025-05-04,1148,2012,402,3.0,3115.95,24.0,CreditCard
696,2025-05-04,1019,2075,401,3.0,2341.92,19.0,CreditCard
697,2025-05-04,1169,2016,402,2.0,775.25,0.0,CreditCard
698,2025-05-04,1066,2040,404,2.0,55.26,10.0,Online
699,2025-05-04,1081,2057,403,1.0,393.28,4.0,Cash
700,2025-05-04,1019,2025,402,0.0,559.24,11.0,Online
702,2025-05-04,1119,2040,404,0.0,69.08,0.0,Cash
703,2025-05-04,1137,2045,402,3.0,0.0,0.0,Online
704,2025-05-04,1078,2059,403,0.0,1536.15,22.0,CreditCard
705,2025-05-04,1023,2020,403,0.0,0.0,19.0,Cash
707,2025-05-04,1182,2031,403,3.0,1695.9,11.0,Cash
708,2025-05-04,1131,2006,403,2.0,475.2,14.0,CreditCard
709,2025-05-04,1044,2003,404,3.0,1155.54,19.0,CreditCard
710,2025-05-04,1142,2095,402,0.0,2453.95,1.0,Online
711,2025-05-04,1118,2013,402,0.0,1870.72,6.0,Cash
712,2025-05-04,1003,2007,402,1.0,1050.1,10.0,CreditCard
713,2025-05-04,1050,2051,403,0.0,117.32,8.0,Online
714,2025-05-04,1149,2075,403,0.0,780.64,10.0,CreditCard
715,2025-05-04,1005,2008,402,3.0,466.13,18.0,Online
716,2025-05-04,1032,2011,403,0.0,409.74,12.0,CreditCard
717,2025-05-04,1010,2059,401,1.0,921.69,14.0,CreditCard
718,2025-05-04,1146,2055,404,3.0,0.0,17.0,Online
719,2025-05-04,1007,2048,404,1.0,1287.47,21.0,CreditCard
720,2025-05-04,1090,2027,402,2.0,413.78,7.0,Online
721,2025-05-04,1071,2057,402,0.0,1310.94,4.0,Online
722,2025-05-04,1157,2079,402,2.0,2281.3,15.0,CreditCard
723,2025-05-04,1127,2052,404,0.0,2193.78,2.0,Cash
724,2025-05-04,1022,2035,404,1.0,1619.98,20.0,CreditCard
725,2025-05-04,1107,2025,402,0.0,279.62,14.0,Online
726,2025-05-04,1097,2091,403,3.0,2717.37,12.0,Cash
727,2025-05-04,1139,2062,403,2.0,1486.46,6.0,CreditCard
728,2025-05-04,1099,2034,402,0.0,408.51,23.0,CreditCard
729,2025-05-04,1081,2076,402,0.0,2418.21,18.0,Cash
730,2025-05-04,1199,2035,401,3.0,2699.97,17.0,Cash
731,2025-05-04,1135,2045,402,1.0,842.78,14.0,Cash
732,2025-05-04,1025,2031,402,2.0,904.48,25.0,Online
733,2025-05-04,1136,2094,401,1.0,0.0,9.0,Online
734,2025-05-04,1147,2049,403,1.0,3383.42,9.0,Cash
735,2025-05-04,1045,2030,403,2.0,407.93,6.0,Cash
736,2025-05-04,1151,2003,403,1.0,693.32,17.0,Cash
737,2025-05-04,1144,2024,404,2.0,298.25,21.0,CreditCard
738,2025-05-04,1044,2062,401,0.0,1238.72,1.0,Cash
739,2025-05-04,1014,2029,402,0.0,13.51,0.0,Cash
740,2025-05-04,1134,2061,401,2.0,639.74,0.0,Cash
741,2025-05-04,1157,2025,402,2.0,671.09,24.0,CreditCard
742,2025-05-04,1183,2022,403,0.0,2684.72,18.0,Cash
743,2025-05-04,1005,2018,402,0.0,542.26,0.0,Cash
744,2025-05-04,1134,2046,401,2.0,53.49,3.0,Online
745,2025-05-04,1180,2084,404,0.0,281.85,17.0,Cash
746,2025-05-04,1086,2038,403,1.0,1667.72,11.0,CreditCard
747,2025-05-04,1040,2093,404,3.0,755.94,23.0,Online
748,2025-05-04,1166,2040,402,2.0,27.63,6.0,CreditCard
749,2025-05-04,1057,2085,402,3.0,1452.9,20.0,CreditCard
750,2025-05-04,1078,2093,403,1.0,0.0,24.0,CreditCard
751,2025-05-04,1045,2093,401,3.0,2267.82,18.0,Cash
752,2025-05-04,1197,2072,401,1.0,1513.08,10.0,Cash
753,2025-05-04,1154,2040,402,0.0,69.08,21.0,Online
754,2025-05-04,1127,2018,403,0.0,0.0,12.0,Online
755,2025-05-04,1060,2044,403,1.0,934.11,21.0,CreditCard
756,2025-05-04,1162,2011,403,3.0,1229.22,23.0,Online
757,2025-05-04,1002,2033,402,1.0,3010.5,24.0,Cash
758,2025-05-04,1177,2008,403,2.0,159.82,13.0,Online
759,2025-05-04,1027,2092,401,0.0,482.21,24.0,Cash
760,2025-05-04,1098,2056,404,1.0,944.5,23.0,Cash
761,2025-05-04,1105,2063,404,2.0,2209.84,15.0,Online
762,2025-05-04,1139,2048,401,3.0,357.63,3.0,CreditCard
763,2025-05-04,1147,2083,402,1.0,691.34,16.0,Cash
764,2025-05-04,1115,2009,401,2.0,53.05,20.0,Online
765,2025-05-04,1005,2040,403,0.0,103.62,2.0,Online
766,2025-05-04,1018,2043,402,3.0,2620.35,9.0,CreditCard
767,2025-05-04,1041,2093,401,0.0,755.94,24.0,Online
768,2025-05-04,1086,2076,404,0.0,0.0,20.0,Online
769,2025-05-04,1110,2083,402,3.0,768.16,13.0,CreditCard
770,2025-05-04,1040,2006,401,2.0,0.0,13.0,Online
771,2025-05-04,1052,2024,404,2.0,298.25,12.0,Cash
772,2025-05-04,1169,2036,403,1.0,392.36,11.0,Online
773,2025-05-04,1024,2006,404,3.0,0.0,4.0,Cash
774,2025-05-04,1039,2006,403,0.0,198.0,6.0,CreditCard
775,2025-05-04,1109,2011,403,3.0,1638.96,13.0,Cash
776,2025-05-04,1051,2012,401,1.0,1121.74,22.0,CreditCard
777,2025-05-04,1043,2081,403,0.0,746.22,23.0,Cash
778,2025-05-04,1121,2014,403,3.0,985.2,23.0,CreditCard
779,2025-05-04,1120,2062,403,0.0,2477.44,8.0,Online
780,2025-05-04,1164,2069,404,1.0,0.0,12.0,Cash
781,2025-05-04,1094,2048,403,1.0,321.87,2.0,Cash
782,2025-05-04,1114,2005,403,3.0,428.78,24.0,Online
783,2025-05-04,1119,2033,402,2.0,1338.0,0.0,Cash
784,2025-05-04,1144,2007,402,0.0,1166.78,7.0,Cash
785,2025-05-04,1021,2085,403,3.0,0.0,14.0,Cash
786,2025-05-04,1193,2075,402,0.0,1561.28,9.0,Cash
787,2025-05-04,1099,2066,404,3.0,0.0,12.0,CreditCard
788,2025-05-04,1146,2030,404,2.0,543.9,18.0,Online
789,2025-05-04,1020,2050,401,1.0,168.1,4.0,Cash
790,2025-05-04,1030,2096,404,1.0,3024.81,16.0,CreditCard
791,2025-05-04,1042,2027,402,1.0,232.75,12.0,Online
792,2025-05-04,1010,2054,401,3.0,900.51,22.0,Cash
793,2025-05-04,1051,2080,402,2.0,0.0,13.0,Online
794,2025-05-04,1081,2093,401,0.0,755.94,6.0,CreditCard
795,2025-05-04,1099,2071,404,2.0,984.26,19.0,CreditCard
796,2025-05-04,1070,2066,404,0.0,0.0,5.0,Online
797,2025-05-04,1179,2079,404,0.0,2851.62,5.0,Cash
799,2025-05-04,1027,2072,401,2.0,672.48,7.0,CreditCard
800,2025-05-04,1137,2044,404,2.0,830.32,21.0,Online
801,2025-05-04,1098,2083,404,3.0,2304.48,19.0,Online
802,2025-05-04,1009,2022,403,3.0,2684.72,0.0,CreditCard
803,2025-05-04,1036,2079,404,0.0,950.54,0.0,CreditCard
804,2025-05-04,1101,2042,402,0.0,335.22,2.0,Online
805,2025-05-04,1190,2060,403,2.0,0.0,25.0,Online
806,2025-05-04,1005,2043,403,2.0,2096.28,2.0,CreditCard
807,2025-05-04,1071,2062,401,1.0,557.42,15.0,Online
808,2025-05-04,1034,2038,404,2.0,2223.62,25.0,Cash
809,2025-05-04,1068,2093,404,0.0,2267.82,21.0,CreditCard
810,2025-05-04,1048,2056,402,3.0,524.72,4.0,Cash
811,2025-05-04,1189,2062,403,0.0,1858.08,10.0,Online
812,2025-05-04,1131,2020,401,2.0,0.0,6.0,Online
813,2025-05-04,1181,2064,404,1.0,264.64,18.0,CreditCard
814,2025-05-04,1199,2067,401,1.0,0.0,23.0,Cash
815,2025-05-04,1049,2025,401,1.0,503.32,23.0,CreditCard
816,2025-05-04,1008,2058,401,2.0,533.4,16.0,Cash
817,2025-05-04,1180,2025,403,2.0,894.78,7.0,Cash
818,2025-05-04,1118,2064,404,0.0,882.12,15.0,CreditCard
819,2025-05-04,1174,2003,402,2.0,308.14,7.0,Cash
820,2025-05-04,1125,2076,404,1.0,725.46,25.0,Cash
821,2025-05-04,1121,2075,403,2.0,2498.05,24.0,CreditCard
822,2025-05-04,1041,2033,401,2.0,669.0,15.0,CreditCard
823,2025-05-04,1007,2049,401,1.0,845.86,6.0,CreditCard
824,2025-05-04,1146,2099,402,1.0,581.69,20.0,CreditCard
825,2025-05-04,1165,2028,402,2.0,1531.06,12.0,Online
826,2025-05-04,1166,2052,401,0.0,731.26,23.0,Cash
827,2025-05-04,1121,2016,402,0.0,646.04,3.0,CreditCard
829,2025-05-04,1108,2048,403,3.0,357.63,5.0,Online
830,2025-05-04,1064,2027,404,2.0,413.78,20.0,Cash
831,2025-05-04,1173,2066,404,0.0,2580.3,6.0,Online
832,2025-05-04,1001,2065,403,2.0,376.27,2.0,Cash
833,2025-05-04,1076,2087,401,3.0,796.6,12.0,Cash
834,2025-05-04,1016,2043,403,2.0,2795.04,1.0,Cash
835,2025-05-04,1070,2033,403,1.0,752.62,17.0,CreditCard
836,2025-05-04,1038,2066,402,0.0,1032.12,2.0,Online
837,2025-05-04,1153,2051,403,1.0,316.76,21.0,Online
838,2025-05-04,1184,2003,404,2.0,1848.86,5.0,CreditCard
839,2025-05-04,1066,2053,404,3.0,0.0,12.0,CreditCard
840,2025-05-04,1188,2004,402,2.0,2967.2,8.0,CreditCard
842,2025-05-04,1171,2045,403,1.0,280.93,8.0,Online
843,2025-05-04,1168,2071,402,2.0,1968.51,9.0,Online
844,2025-05-04,1024,2060,402,2.0,326.7,15.0,Online
845,2025-05-04,1185,2071,402,2.0,984.26,9.0,CreditCard
846,2025-05-04,1167,2011,402,2.0,327.79,1.0,Online
847,2025-05-04,1057,2095,403,3.0,2453.95,15.0,Cash
848,2025-05-04,1084,2047,403,2.0,803.95,7.0,Online
850,2025-05-04,1162,2074,401,3.0,659.5,12.0,CreditCard
851,2025-05-04,1049,2064,401,3.0,882.12,1.0,CreditCard
852,2025-05-04,1135,2038,404,0.0,926.51,2.0,CreditCard
853,2025-05-04,1038,2017,402,2.0,741.92,18.0,CreditCard
854,2025-05-04,1104,2072,404,1.0,1134.81,9.0,Online
855,2025-05-04,1080,2091,402,0.0,2717.37,17.0,Cash
856,2025-05-04,1124,2042,402,2.0,0.0,9.0,Online
857,2025-05-04,1162,2007,401,3.0,583.39,14.0,Online
